X,Y
-8.690926226824876,-7.908028050312879
-7.839959508785491,-7.615016711301438
-14.086074835081684,10.525019362545644
-13.235108117042298,10.818030701557085
-5.722573612475054,-11.585976403544974
-4.871606894435669,-11.292965064533533
-14.722409531514687,17.31584310790904
-13.8714428134753,17.60885444692048
-3.087161493630063,-14.296995348113118
-2.2361947755906777,-14.003984009101677
-13.42576728037624,18.492894175838853
-12.574800562336854,18.785905514850292
-1.6252285635585044,-13.599983267919264
-0.7742618455191191,-13.306971928907824
-12.11895397499021,19.640406357385423
-11.267987256950825,19.933417696396862
-0.0663862739395941,-13.18441640387146
0.7845804440997909,-12.891405064860018
-10.942266737663005,21.16583208125755
-10.09130001962362,21.45884342026899
1.5063558623118032,-12.809217625611703
2.3573225803511884,-12.516206286600262
-9.974216271259667,23.29718298473001
-9.123249553220282,23.59019432374145
3.1371146616746994,-12.602511471446824
3.988081379714085,-12.309500132435383
-8.950934174478414,25.268129586467136
-8.099967456439028,25.561140925478576
4.672129089663199,-12.117743472460235
5.523095807702584,-11.824732133448794
-7.8732243402432545,27.081006561043303
-7.0222576222038695,27.374017900054746
6.220090449713101,-11.670576094398855
7.071057167752486,-11.377564755387414
-6.6915904971171365,28.592066298546715
-5.840623779077752,28.885077637558155
7.740844673917082,-11.14439345646334
8.591811391956467,-10.851382117451898
-5.457161575639769,29.94979799521468
-4.606194857600384,30.24280933422612
9.243881062420805,-10.566754487358288
10.09484778046019,-10.273743148346847
-4.159317116737666,31.12335759828004
-3.3083503986982814,31.41636893729148
10.756277939277693,-10.01630035034885
11.607244657317077,-9.723289011337409
-2.8179236358079165,32.170441657860586
-1.9669569177685315,32.46345299687203
12.257286553914248,-9.432772298321272
13.108253271953632,-9.13976095930983
-1.4241793940587295,33.06548806841472
-0.5732126760193444,33.358499407426166
13.726962908162522,-8.758248754851937
14.577929626201907,-8.465237415840496
0.0251715943366708,33.79904076048672
0.876138312376056,34.09205209949816
15.249064937763976,-8.235980428012768
16.100031655803363,-7.942969089001328
1.528861537072222,34.374781670282566
2.3798282551116072,34.66779300929401
16.680245988275907,-7.449658404692847
17.53121270631529,-7.156647065681406
3.043669225678332,34.918234301585905
3.894635943717717,35.21124564059735
18.15870974033743,-6.8006553175392135
19.009676458376813,-6.507643978527772
4.685357078410103,35.09320018007415
5.536323796449488,35.38621151908559
19.64484615145628,-6.17393525028052
20.495812869495666,-5.880923911269079
6.262797886316776,35.454753025002034
7.113764604356161,35.74776436401348
21.169453576873853,-5.658943121223373
22.02042029491324,-5.365931782211932
7.866601145298699,35.73974375275496
8.717567863338084,36.0327550917664
22.73103179895537,-5.2513219819941
23.58199851699476,-4.958310642982659
9.401128890546474,36.225925181051146
10.25209560858586,36.51893652006259
24.23116858318908,-4.665261950627074
25.082135301228465,-4.372250611615633
10.886839101321751,36.85388302398371
11.737805819361135,37.14689436299516
25.70039809048233,-3.9894406693702855
26.55136480852172,-3.696429330358845
12.35544898730913,37.53150381617709
13.206415705348515,37.824515155188536
26.831971876696663,-2.3329959700466123
27.682938594736047,-2.0399846310351712
14.141794703245592,37.28635275480493
14.992761421284978,37.57936409381637
27.59423930872133,0.3959922603094785
28.44520602676072,0.6890035993209193
16.451200419927826,35.52212514958984
17.30216713796721,35.81513648860128
